A,B,C,D,E
-1.719642E+02, 2.578478E+05,-1.283216E-01, 1.378664E-05, 1.554000E+01
-1.719636E+02, 2.580145E+05,-1.283148E-01, 1.400305E-05, 1.555000E+01
-1.719631E+02, 2.581811E+05,-1.283084E-01, 1.380317E-05, 1.556000E+01
-1.719626E+02, 2.583478E+05,-1.283025E-01, 1.320240E-05, 1.557000E+01
-1.719621E+02, 2.585145E+05,-1.282972E-01, 1.222213E-05, 1.558000E+01
-1.719616E+02, 2.586811E+05,-1.282924E-01, 1.088925E-05, 1.559000E+01
-1.719611E+02, 2.588478E+05,-1.282882E-01, 9.235598E-06, 1.560000E+01
-1.719607E+02, 2.590145E+05,-1.282845E-01, 7.297319E-06, 1.561000E+01
-1.719602E+02, 2.591812E+05,-1.282815E-01, 0.000000E+00, 1.562000E+01
-1.719598E+02, 2.593478E+05,-1.282791E-01, 0.000000E+00, 1.563000E+01
-1.719593E+02, 2.595145E+05,-1.282772E-01, 0.000000E+00, 1.564000E+01
-1.719589E+02, 2.596812E+05,-1.282760E-01, 0.000000E+00, 1.565000E+01
-1.719585E+02, 2.598478E+05,-1.282753E-01, 0.000000E+00, 1.566000E+01
-1.719582E+02, 2.600145E+05,-1.282753E-01,-7.916921E-06, 1.567000E+01
-1.719578E+02, 2.601812E+05,-1.282759E-01,-1.062219E-05, 1.568000E+01
-1.719574E+02, 2.603478E+05,-1.282770E-01,-1.325407E-05, 1.569000E+01
-1.719571E+02, 2.605145E+05,-1.282787E-01,-1.577034E-05, 1.570000E+01
-1.719568E+02, 2.606812E+05,-1.282810E-01,-1.813164E-05, 1.571000E+01
-1.719564E+02, 2.608478E+05,-1.282838E-01,-2.030201E-05, 1.572000E+01
-1.719561E+02, 2.610145E+05,-1.282872E-01,-2.224938E-05, 1.573000E+01
-1.719558E+02, 2.611812E+05,-1.282911E-01,-2.394599E-05, 1.574000E+01
-1.719556E+02, 2.613478E+05,-1.282954E-01,-2.536874E-05, 1.575000E+01
-1.719553E+02, 2.615145E+05,-1.283002E-01,-2.649942E-05, 1.576000E+01
-1.719550E+02, 2.616812E+05,-1.283055E-01,-2.732491E-05, 1.577000E+01
-1.719548E+02, 2.618478E+05,-1.283112E-01,-2.783723E-05, 1.578000E+01
-1.719545E+02, 2.620145E+05,-1.283173E-01,-2.803360E-05, 1.579000E+01
-1.719543E+02, 2.621812E+05,-1.283237E-01,-2.791631E-05, 1.580000E+01
-1.719541E+02, 2.623478E+05,-1.283305E-01,-2.749257E-05, 1.581000E+01
-1.719539E+02, 2.625145E+05,-1.283376E-01,-2.677433E-05, 1.582000E+01
-1.719536E+02, 2.626812E+05,-1.283449E-01,-2.577789E-05, 1.583000E+01
-1.719535E+02, 2.628478E+05,-1.283525E-01,-2.452362E-05, 1.584000E+01
-1.719533E+02, 2.630145E+05,-1.283603E-01,-2.303550E-05, 1.585000E+01
-1.719531E+02, 2.631812E+05,-1.283682E-01,-2.134065E-05, 1.586000E+01
-1.719529E+02, 2.633478E+05,-1.283763E-01,-1.946884E-05, 1.587000E+01
-1.719528E+02, 2.635145E+05,-1.283845E-01,-1.745196E-05, 1.588000E+01
-1.719526E+02, 2.636812E+05,-1.283927E-01,-1.532344E-05, 1.589000E+01
-1.719525E+02, 2.638478E+05,-1.284009E-01,-1.311771E-05, 1.590000E+01
-1.719523E+02, 2.640145E+05,-1.284092E-01,-1.086961E-05, 1.591000E+01
-1.719522E+02, 2.641812E+05,-1.284174E-01,-8.613836E-06, 1.592000E+01
-1.719521E+02, 2.643479E+05,-1.284255E-01,-6.384405E-06, 1.593000E+01
-1.719520E+02, 2.645145E+05,-1.284336E-01, 0.000000E+00, 1.594000E+01
-1.719519E+02, 2.646812E+05,-1.284415E-01, 0.000000E+00, 1.595000E+01
-1.719518E+02, 2.648479E+05,-1.284492E-01, 0.000000E+00, 1.596000E+01
-1.719517E+02, 2.650145E+05,-1.284567E-01, 0.000000E+00, 1.597000E+01
-1.719516E+02, 2.651812E+05,-1.284640E-01, 0.000000E+00, 1.598000E+01
-1.719516E+02, 2.653479E+05,-1.284710E-01, 0.000000E+00, 1.599000E+01
-1.719515E+02, 2.655145E+05,-1.284777E-01, 5.995764E-06, 1.600000E+01
-1.719515E+02, 2.656812E+05,-1.284841E-01, 7.027808E-06, 1.601000E+01
-1.719514E+02, 2.658479E+05,-1.284902E-01, 7.831396E-06, 1.602000E+01
-1.719514E+02, 2.660145E+05,-1.284960E-01, 8.401006E-06, 1.603000E+01
-1.719514E+02, 2.661812E+05,-1.285013E-01, 8.734943E-06, 1.604000E+01
-1.719513E+02, 2.663479E+05,-1.285063E-01, 8.835269E-06, 1.605000E+01
-1.719513E+02, 2.665145E+05,-1.285108E-01, 8.707685E-06, 1.606000E+01
-1.719513E+02, 2.666812E+05,-1.285150E-01, 8.361350E-06, 1.607000E+01
-1.719513E+02, 2.668479E+05,-1.285186E-01, 7.808658E-06, 1.608000E+01
-1.719513E+02, 2.670145E+05,-1.285219E-01, 7.064959E-06, 1.609000E+01
-1.719513E+02, 2.671812E+05,-1.285246E-01, 6.148251E-06, 1.610000E+01
-1.719513E+02, 2.673479E+05,-1.285269E-01, 0.000000E+00, 1.611000E+01
-1.719513E+02, 2.675145E+05,-1.285288E-01, 0.000000E+00, 1.612000E+01
-1.719514E+02, 2.676812E+05,-1.285301E-01, 0.000000E+00, 1.613000E+01
-1.719514E+02, 2.678479E+05,-1.285310E-01, 0.000000E+00, 1.614000E+01
-1.719514E+02, 2.680145E+05,-1.285314E-01, 0.000000E+00, 1.615000E+01
-1.719515E+02, 2.681812E+05,-1.285313E-01, 0.000000E+00, 1.616000E+01
-1.719515E+02, 2.683479E+05,-1.285308E-01, 0.000000E+00, 1.617000E+01
-1.719516E+02, 2.685145E+05,-1.285298E-01, 0.000000E+00, 1.618000E+01
-1.719516E+02, 2.686812E+05,-1.285284E-01,-6.092592E-06, 1.619000E+01
-1.719517E+02, 2.688479E+05,-1.285265E-01,-7.441275E-06, 1.620000E+01
-1.719518E+02, 2.690145E+05,-1.285241E-01,-8.701457E-06, 1.621000E+01
-1.719518E+02, 2.691812E+05,-1.285214E-01,-9.853809E-06, 1.622000E+01
-1.719519E+02, 2.693479E+05,-1.285183E-01,-1.088119E-05, 1.623000E+01
-1.719520E+02, 2.695145E+05,-1.285148E-01,-1.176887E-05, 1.624000E+01
-1.719521E+02, 2.696812E+05,-1.285109E-01,-1.250470E-05, 1.625000E+01
-1.719522E+02, 2.698479E+05,-1.285066E-01,-1.307924E-05, 1.626000E+01
-1.719523E+02, 2.700146E+05,-1.285021E-01,-1.348585E-05, 1.627000E+01
-1.719524E+02, 2.701812E+05,-1.284972E-01,-1.372073E-05, 1.628000E+01
-1.719525E+02, 2.703479E+05,-1.284921E-01,-1.378291E-05, 1.629000E+01
-1.719526E+02, 2.705146E+05,-1.284867E-01,-1.367421E-05, 1.630000E+01
-1.719527E+02, 2.706812E+05,-1.284811E-01,-1.339910E-05, 1.631000E+01
-1.719528E+02, 2.708479E+05,-1.284753E-01,-1.296465E-05, 1.632000E+01
-1.719529E+02, 2.710146E+05,-1.284693E-01,-1.238025E-05, 1.633000E+01
-1.719530E+02, 2.711812E+05,-1.284631E-01,-1.165749E-05, 1.634000E+01
-1.719531E+02, 2.713479E+05,-1.284568E-01,-1.080990E-05, 1.635000E+01
-1.719533E+02, 2.715146E+05,-1.284505E-01,-9.852672E-06, 1.636000E+01
-1.719534E+02, 2.716812E+05,-1.284440E-01,-8.802392E-06, 1.637000E+01
-1.719535E+02, 2.718479E+05,-1.284375E-01,-7.676743E-06, 1.638000E+01
-1.719536E+02, 2.720146E+05,-1.284310E-01,-6.494202E-06, 1.639000E+01
-1.719538E+02, 2.721812E+05,-1.284245E-01, 0.000000E+00, 1.640000E+01
-1.719539E+02, 2.723479E+05,-1.284181E-01, 0.000000E+00, 1.641000E+01
-1.719540E+02, 2.725146E+05,-1.284117E-01, 0.000000E+00, 1.642000E+01
-1.719542E+02, 2.726812E+05,-1.284054E-01, 0.000000E+00, 1.643000E+01
-1.719543E+02, 2.728479E+05,-1.283992E-01, 0.000000E+00, 1.644000E+01
-1.719545E+02, 2.730146E+05,-1.283932E-01, 0.000000E+00, 1.645000E+01
-1.719546E+02, 2.731812E+05,-1.283873E-01, 0.000000E+00, 1.646000E+01
-1.719548E+02, 2.733479E+05,-1.283817E-01, 0.000000E+00, 1.647000E+01
-1.719549E+02, 2.735146E+05,-1.283762E-01, 0.000000E+00, 1.648000E+01
-1.719551E+02, 2.736812E+05,-1.283710E-01, 0.000000E+00, 1.649000E+01
-1.719552E+02, 2.738479E+05,-1.283660E-01, 0.000000E+00, 1.650000E+01
-1.719554E+02, 2.740146E+05,-1.283613E-01, 0.000000E+00, 1.651000E+01
-1.719556E+02, 2.741812E+05,-1.283568E-01, 6.051978E-06, 1.652000E+01
-1.719557E+02, 2.743479E+05,-1.283527E-01, 6.335737E-06, 1.653000E+01
-1.719559E+02, 2.745146E+05,-1.283489E-01, 6.489820E-06, 1.654000E+01
-1.719560E+02, 2.746812E+05,-1.283454E-01, 6.515783E-06, 1.655000E+01
-1.719562E+02, 2.748479E+05,-1.283422E-01, 6.417161E-06, 1.656000E+01
-1.719564E+02, 2.750146E+05,-1.283394E-01, 6.199365E-06, 1.657000E+01
-1.719565E+02, 2.751812E+05,-1.283370E-01, 5.869553E-06, 1.658000E+01
-1.719567E+02, 2.753479E+05,-1.283349E-01, 0.000000E+00, 1.659000E+01
-1.719569E+02, 2.755146E+05,-1.283332E-01, 0.000000E+00, 1.660000E+01
-1.719571E+02, 2.756812E+05,-1.283319E-01, 0.000000E+00, 1.661000E+01
-1.719572E+02, 2.758479E+05,-1.283309E-01, 0.000000E+00, 1.662000E+01
-1.719574E+02, 2.760146E+05,-1.283304E-01, 0.000000E+00, 1.663000E+01
-1.719576E+02, 2.761812E+05,-1.283302E-01, 0.000000E+00, 1.664000E+01
-1.719578E+02, 2.763479E+05,-1.283303E-01, 0.000000E+00, 1.665000E+01
-1.719579E+02, 2.765146E+05,-1.283309E-01, 0.000000E+00, 1.666000E+01
-1.719581E+02, 2.766812E+05,-1.283318E-01, 0.000000E+00, 1.667000E+01
-1.719583E+02, 2.768479E+05,-1.283330E-01, 0.000000E+00, 1.668000E+01
-1.719585E+02, 2.770146E+05,-1.283346E-01, 0.000000E+00, 1.669000E+01
-1.719587E+02, 2.771812E+05,-1.283365E-01, 0.000000E+00, 1.670000E+01
-1.719589E+02, 2.773479E+05,-1.283388E-01, 0.000000E+00, 1.671000E+01
-1.719590E+02, 2.775146E+05,-1.283414E-01, 0.000000E+00, 1.672000E+01
-1.719592E+02, 2.776813E+05,-1.283442E-01, 0.000000E+00, 1.673000E+01
-1.719594E+02, 2.778479E+05,-1.283474E-01, 0.000000E+00, 1.674000E+01
-1.719596E+02, 2.780146E+05,-1.283508E-01, 0.000000E+00, 1.675000E+01
-1.719598E+02, 2.781813E+05,-1.283545E-01, 0.000000E+00, 1.676000E+01
-1.719599E+02, 2.783479E+05,-1.283584E-01,-5.912158E-06, 1.677000E+01
-1.719601E+02, 2.785146E+05,-1.283625E-01,-6.031128E-06, 1.678000E+01
-1.719603E+02, 2.786813E+05,-1.283669E-01,-6.055582E-06, 1.679000E+01
-1.719605E+02, 2.788479E+05,-1.283713E-01,-5.986813E-06, 1.680000E+01
-1.719607E+02, 2.790146E+05,-1.283760E-01,-5.827575E-06, 1.681000E+01
-1.719609E+02, 2.791813E+05,-1.283808E-01, 0.000000E+00, 1.682000E+01
-1.719611E+02, 2.793479E+05,-1.283857E-01, 0.000000E+00, 1.683000E+01
-1.719612E+02, 2.795146E+05,-1.283907E-01, 0.000000E+00, 1.684000E+01
-1.719614E+02, 2.796813E+05,-1.283957E-01, 0.000000E+00, 1.685000E+01
-1.719616E+02, 2.798479E+05,-1.284009E-01, 0.000000E+00, 1.686000E+01
-1.719618E+02, 2.800146E+05,-1.284060E-01, 0.000000E+00, 1.687000E+01
-1.719620E+02, 2.801813E+05,-1.284111E-01, 0.000000E+00, 1.688000E+01
-1.719621E+02, 2.803479E+05,-1.284163E-01, 0.000000E+00, 1.689000E+01
-1.719623E+02, 2.805146E+05,-1.284214E-01, 0.000000E+00, 1.690000E+01
-1.719625E+02, 2.806813E+05,-1.284264E-01, 0.000000E+00, 1.691000E+01
-1.719627E+02, 2.808479E+05,-1.284314E-01, 0.000000E+00, 1.692000E+01
-1.719629E+02, 2.810146E+05,-1.284362E-01, 0.000000E+00, 1.693000E+01
-1.719631E+02, 2.811813E+05,-1.284410E-01, 0.000000E+00, 1.694000E+01
-1.719632E+02, 2.813479E+05,-1.284456E-01, 0.000000E+00, 1.695000E+01
-1.719634E+02, 2.815146E+05,-1.284500E-01, 0.000000E+00, 1.696000E+01
-1.719636E+02, 2.816813E+05,-1.284543E-01, 0.000000E+00, 1.697000E+01
-1.719638E+02, 2.818479E+05,-1.284584E-01, 0.000000E+00, 1.698000E+01
-1.719639E+02, 2.820146E+05,-1.284623E-01, 0.000000E+00, 1.699000E+01
-1.719641E+02, 2.821813E+05,-1.284660E-01, 0.000000E+00, 1.700000E+01
-1.719643E+02, 2.823479E+05,-1.284695E-01, 0.000000E+00, 1.701000E+01
-1.719645E+02, 2.825146E+05,-1.284727E-01, 0.000000E+00, 1.702000E+01
-1.719646E+02, 2.826813E+05,-1.284756E-01, 0.000000E+00, 1.703000E+01
-1.719648E+02, 2.828479E+05,-1.284783E-01, 0.000000E+00, 1.704000E+01
-1.719650E+02, 2.830146E+05,-1.284808E-01, 0.000000E+00, 1.705000E+01
-1.719652E+02, 2.831813E+05,-1.284829E-01, 0.000000E+00, 1.706000E+01
-1.719653E+02, 2.833479E+05,-1.284848E-01, 0.000000E+00, 1.707000E+01
-1.719655E+02, 2.835146E+05,-1.284864E-01, 0.000000E+00, 1.708000E+01
-1.719657E+02, 2.836813E+05,-1.284876E-01, 0.000000E+00, 1.709000E+01
-1.719658E+02, 2.838479E+05,-1.284886E-01, 0.000000E+00, 1.710000E+01
-1.719660E+02, 2.840146E+05,-1.284893E-01, 0.000000E+00, 1.711000E+01
-1.719662E+02, 2.841813E+05,-1.284897E-01, 0.000000E+00, 1.712000E+01
-1.719664E+02, 2.843479E+05,-1.284898E-01, 0.000000E+00, 1.713000E+01
-1.719665E+02, 2.845146E+05,-1.284896E-01, 0.000000E+00, 1.714000E+01
-1.719667E+02, 2.846813E+05,-1.284891E-01, 0.000000E+00, 1.715000E+01
-1.719668E+02, 2.848479E+05,-1.284884E-01, 0.000000E+00, 1.716000E+01
-1.719670E+02, 2.850146E+05,-1.284873E-01, 0.000000E+00, 1.717000E+01
-1.719672E+02, 2.851813E+05,-1.284860E-01, 0.000000E+00, 1.718000E+01
-1.719673E+02, 2.853479E+05,-1.284844E-01, 0.000000E+00, 1.719000E+01
-1.719675E+02, 2.855146E+05,-1.284826E-01, 0.000000E+00, 1.720000E+01
-1.719677E+02, 2.856813E+05,-1.284805E-01, 0.000000E+00, 1.721000E+01
-1.719678E+02, 2.858479E+05,-1.284782E-01, 0.000000E+00, 1.722000E+01
-1.719680E+02, 2.860146E+05,-1.284757E-01, 0.000000E+00, 1.723000E+01
-1.719681E+02, 2.861813E+05,-1.284729E-01, 0.000000E+00, 1.724000E+01
-1.719683E+02, 2.863479E+05,-1.284700E-01, 0.000000E+00, 1.725000E+01
-1.719684E+02, 2.865146E+05,-1.284669E-01, 0.000000E+00, 1.726000E+01
-1.719686E+02, 2.866813E+05,-1.284636E-01, 0.000000E+00, 1.727000E+01
-1.719687E+02, 2.868480E+05,-1.284601E-01, 0.000000E+00, 1.728000E+01
-1.719689E+02, 2.870146E+05,-1.284566E-01, 0.000000E+00, 1.729000E+01
-1.719690E+02, 2.871813E+05,-1.284529E-01, 0.000000E+00, 1.730000E+01
-1.719692E+02, 2.873480E+05,-1.284491E-01, 0.000000E+00, 1.731000E+01
-1.719693E+02, 2.875146E+05,-1.284452E-01, 0.000000E+00, 1.732000E+01
-1.719695E+02, 2.876813E+05,-1.284413E-01, 0.000000E+00, 1.733000E+01
-1.719696E+02, 2.878480E+05,-1.284373E-01, 0.000000E+00, 1.734000E+01
-1.719698E+02, 2.880146E+05,-1.284332E-01, 0.000000E+00, 1.735000E+01
-1.719699E+02, 2.881813E+05,-1.284292E-01, 0.000000E+00, 1.736000E+01
-1.719701E+02, 2.883480E+05,-1.284251E-01, 0.000000E+00, 1.737000E+01
-1.719702E+02, 2.885146E+05,-1.284211E-01, 0.000000E+00, 1.738000E+01
-1.719703E+02, 2.886813E+05,-1.284171E-01, 0.000000E+00, 1.739000E+01
-1.719705E+02, 2.888480E+05,-1.284132E-01, 0.000000E+00, 1.740000E+01
-1.719706E+02, 2.890146E+05,-1.284093E-01, 0.000000E+00, 1.741000E+01
-1.719707E+02, 2.891813E+05,-1.284055E-01, 0.000000E+00, 1.742000E+01
-1.719709E+02, 2.893480E+05,-1.284018E-01, 0.000000E+00, 1.743000E+01
-1.719710E+02, 2.895146E+05,-1.283982E-01, 0.000000E+00, 1.744000E+01
-1.719711E+02, 2.896813E+05,-1.283947E-01, 0.000000E+00, 1.745000E+01
-1.719713E+02, 2.898480E+05,-1.283914E-01, 0.000000E+00, 1.746000E+01
-1.719714E+02, 2.900146E+05,-1.283882E-01, 0.000000E+00, 1.747000E+01
-1.719715E+02, 2.901813E+05,-1.283851E-01, 0.000000E+00, 1.748000E+01
-1.719716E+02, 2.903480E+05,-1.283823E-01, 0.000000E+00, 1.749000E+01
-1.719718E+02, 2.905146E+05,-1.283796E-01, 0.000000E+00, 1.750000E+01
-1.719719E+02, 2.906813E+05,-1.283772E-01, 0.000000E+00, 1.751000E+01
-1.719720E+02, 2.908480E+05,-1.283749E-01, 0.000000E+00, 1.752000E+01
-1.719721E+02, 2.910146E+05,-1.283728E-01, 0.000000E+00, 1.753000E+01
-1.719722E+02, 2.911813E+05,-1.283710E-01, 0.000000E+00, 1.754000E+01
-1.719724E+02, 2.913480E+05,-1.283693E-01, 0.000000E+00, 1.755000E+01
-1.719725E+02, 2.915146E+05,-1.283679E-01, 0.000000E+00, 1.756000E+01
-1.719726E+02, 2.916813E+05,-1.283668E-01, 0.000000E+00, 1.757000E+01
-1.719727E+02, 2.918480E+05,-1.283658E-01, 0.000000E+00, 1.758000E+01
-1.719728E+02, 2.920146E+05,-1.283651E-01, 0.000000E+00, 1.759000E+01
-1.719729E+02, 2.921813E+05,-1.283646E-01, 0.000000E+00, 1.760000E+01
-1.719731E+02, 2.923480E+05,-1.283644E-01, 0.000000E+00, 1.761000E+01
-1.719732E+02, 2.925146E+05,-1.283644E-01, 0.000000E+00, 1.762000E+01
-1.719733E+02, 2.926813E+05,-1.283646E-01, 0.000000E+00, 1.763000E+01
-1.719734E+02, 2.928480E+05,-1.283651E-01, 0.000000E+00, 1.764000E+01
-1.719735E+02, 2.930146E+05,-1.283657E-01, 0.000000E+00, 1.765000E+01
-1.719736E+02, 2.931813E+05,-1.283666E-01, 0.000000E+00, 1.766000E+01
-1.719737E+02, 2.933480E+05,-1.283677E-01, 0.000000E+00, 1.767000E+01
-1.719738E+02, 2.935146E+05,-1.283690E-01, 0.000000E+00, 1.768000E+01
-1.719739E+02, 2.936813E+05,-1.283706E-01, 0.000000E+00, 1.769000E+01
-1.719740E+02, 2.938480E+05,-1.283723E-01, 0.000000E+00, 1.770000E+01
-1.719741E+02, 2.940146E+05,-1.283741E-01, 0.000000E+00, 1.771000E+01
-1.719742E+02, 2.941813E+05,-1.283762E-01, 0.000000E+00, 1.772000E+01
-1.719743E+02, 2.943480E+05,-1.283784E-01, 0.000000E+00, 1.773000E+01
-1.719744E+02, 2.945146E+05,-1.283808E-01, 0.000000E+00, 1.774000E+01
-1.719745E+02, 2.946813E+05,-1.283833E-01, 0.000000E+00, 1.775000E+01
-1.719746E+02, 2.948480E+05,-1.283859E-01, 0.000000E+00, 1.776000E+01
-1.719747E+02, 2.950146E+05,-1.283887E-01, 0.000000E+00, 1.777000E+01
-1.719748E+02, 2.951813E+05,-1.283915E-01, 0.000000E+00, 1.778000E+01
-1.719749E+02, 2.953480E+05,-1.283945E-01, 0.000000E+00, 1.779000E+01
-1.719749E+02, 2.955146E+05,-1.283975E-01, 0.000000E+00, 1.780000E+01
-1.719750E+02, 2.956813E+05,-1.284006E-01, 0.000000E+00, 1.781000E+01
-1.719751E+02, 2.958480E+05,-1.284037E-01, 0.000000E+00, 1.782000E+01
-1.719752E+02, 2.960146E+05,-1.284069E-01, 0.000000E+00, 1.783000E+01
-1.719753E+02, 2.961813E+05,-1.284101E-01, 0.000000E+00, 1.784000E+01
-1.719754E+02, 2.963480E+05,-1.284133E-01, 0.000000E+00, 1.785000E+01
-1.719754E+02, 2.965146E+05,-1.284165E-01, 0.000000E+00, 1.786000E+01
-1.719755E+02, 2.966813E+05,-1.284197E-01, 0.000000E+00, 1.787000E+01
-1.719756E+02, 2.968480E+05,-1.284228E-01, 0.000000E+00, 1.788000E+01
-1.719757E+02, 2.970146E+05,-1.284259E-01, 0.000000E+00, 1.789000E+01
-1.719758E+02, 2.971813E+05,-1.284290E-01, 0.000000E+00, 1.790000E+01
-1.719758E+02, 2.973480E+05,-1.284320E-01, 0.000000E+00, 1.791000E+01
-1.719759E+02, 2.975146E+05,-1.284349E-01, 0.000000E+00, 1.792000E+01
-1.719760E+02, 2.976813E+05,-1.284377E-01, 0.000000E+00, 1.793000E+01
-1.719761E+02, 2.978480E+05,-1.284405E-01, 0.000000E+00, 1.794000E+01
-1.719761E+02, 2.980146E+05,-1.284431E-01, 0.000000E+00, 1.795000E+01
-1.719762E+02, 2.981813E+05,-1.284456E-01, 0.000000E+00, 1.796000E+01
-1.719763E+02, 2.983480E+05,-1.284479E-01, 0.000000E+00, 1.797000E+01
-1.719763E+02, 2.985146E+05,-1.284502E-01, 0.000000E+00, 1.798000E+01
-1.719764E+02, 2.986813E+05,-1.284522E-01, 0.000000E+00, 1.799000E+01
-1.719765E+02, 2.988480E+05,-1.284542E-01, 0.000000E+00, 1.800000E+01
