A,B,C,D,E
-2.297851E+04,1.627563E+05,-1.247408E-01,-2.176889E-01,1.030000E+01
-2.308282E+04,1.628827E+05,-1.247353E-01,-2.176702E-01,1.031000E+01
-2.318734E+04,1.630089E+05,-1.247300E-01,-2.176585E-01,1.032000E+01
-2.329207E+04,1.631350E+05,-1.247249E-01,-2.176540E-01,1.033000E+01
-2.339700E+04,1.632609E+05,-1.247200E-01,-2.176566E-01,1.034000E+01
-2.350214E+04,1.633866E+05,-1.247154E-01,-2.176659E-01,1.035000E+01
-2.360749E+04,1.635121E+05,-1.247110E-01,-2.176818E-01,1.036000E+01
-2.371305E+04,1.636375E+05,-1.247069E-01,-2.177039E-01,1.037000E+01
-2.381880E+04,1.637627E+05,-1.247031E-01,-2.177317E-01,1.038000E+01
-2.392477E+04,1.638877E+05,-1.246996E-01,-2.177645E-01,1.039000E+01
-2.403094E+04,1.640125E+05,-1.246964E-01,-2.178019E-01,1.040000E+01
-2.413731E+04,1.641372E+05,-1.246936E-01,-2.178431E-01,1.041000E+01
-2.424389E+04,1.642617E+05,-1.246911E-01,-2.178875E-01,1.042000E+01
-2.435068E+04,1.643860E+05,-1.246890E-01,-2.179342E-01,1.043000E+01
-2.445766E+04,1.645102E+05,-1.246872E-01,-2.179826E-01,1.044000E+01
-2.456486E+04,1.646342E+05,-1.246857E-01,-2.180319E-01,1.045000E+01
-2.467225E+04,1.647580E+05,-1.246847E-01,-2.180812E-01,1.046000E+01
-2.477985E+04,1.648816E+05,-1.246840E-01,-2.181299E-01,1.047000E+01
-2.488765E+04,1.650050E+05,-1.246837E-01,-2.181772E-01,1.048000E+01
-2.499565E+04,1.651283E+05,-1.246837E-01,-2.182225E-01,1.049000E+01
-2.510386E+04,1.652514E+05,-1.246841E-01,-2.182651E-01,1.050000E+01
-2.521227E+04,1.653743E+05,-1.246848E-01,-2.183044E-01,1.051000E+01
-2.532087E+04,1.654970E+05,-1.246859E-01,-2.183399E-01,1.052000E+01
-2.542969E+04,1.656196E+05,-1.246874E-01,-2.183712E-01,1.053000E+01
-2.553870E+04,1.657419E+05,-1.246891E-01,-2.183978E-01,1.054000E+01
-2.564791E+04,1.658641E+05,-1.246912E-01,-2.184196E-01,1.055000E+01
-2.575732E+04,1.659862E+05,-1.246936E-01,-2.184362E-01,1.056000E+01
-2.586694E+04,1.661080E+05,-1.246963E-01,-2.184476E-01,1.057000E+01
-2.597675E+04,1.662297E+05,-1.246992E-01,-2.184536E-01,1.058000E+01
-2.608676E+04,1.663511E+05,-1.247024E-01,-2.184544E-01,1.059000E+01
-2.619697E+04,1.664724E+05,-1.247059E-01,-2.184499E-01,1.060000E+01
-2.630738E+04,1.665935E+05,-1.247096E-01,-2.184405E-01,1.061000E+01
-2.641799E+04,1.667145E+05,-1.247135E-01,-2.184264E-01,1.062000E+01
-2.652880E+04,1.668352E+05,-1.247176E-01,-2.184079E-01,1.063000E+01
-2.663981E+04,1.669558E+05,-1.247218E-01,-2.183853E-01,1.064000E+01
-2.675101E+04,1.670762E+05,-1.247263E-01,-2.183592E-01,1.065000E+01
-2.686242E+04,1.671964E+05,-1.247308E-01,-2.183299E-01,1.066000E+01
-2.697401E+04,1.673164E+05,-1.247354E-01,-2.182980E-01,1.067000E+01
-2.708581E+04,1.674362E+05,-1.247402E-01,-2.182641E-01,1.068000E+01
-2.719780E+04,1.675559E+05,-1.247450E-01,-2.182287E-01,1.069000E+01
-2.730999E+04,1.676754E+05,-1.247498E-01,-2.181924E-01,1.070000E+01
-2.742238E+04,1.677946E+05,-1.247547E-01,-2.181558E-01,1.071000E+01
-2.753496E+04,1.679137E+05,-1.247596E-01,-2.181193E-01,1.072000E+01
-2.764773E+04,1.680327E+05,-1.247644E-01,-2.180837E-01,1.073000E+01
-2.776070E+04,1.681514E+05,-1.247692E-01,-2.180493E-01,1.074000E+01
-2.787387E+04,1.682699E+05,-1.247740E-01,-2.180167E-01,1.075000E+01
-2.798723E+04,1.683883E+05,-1.247787E-01,-2.179864E-01,1.076000E+01
-2.810079E+04,1.685065E+05,-1.247832E-01,-2.179587E-01,1.077000E+01
-2.821453E+04,1.686244E+05,-1.247877E-01,-2.179341E-01,1.078000E+01
-2.832848E+04,1.687422E+05,-1.247920E-01,-2.179128E-01,1.079000E+01
-2.844261E+04,1.688599E+05,-1.247962E-01,-2.178950E-01,1.080000E+01
-2.855694E+04,1.689773E+05,-1.248003E-01,-2.178811E-01,1.081000E+01
-2.867146E+04,1.690945E+05,-1.248041E-01,-2.178710E-01,1.082000E+01
-2.878617E+04,1.692116E+05,-1.248078E-01,-2.178649E-01,1.083000E+01
-2.890108E+04,1.693284E+05,-1.248112E-01,-2.178628E-01,1.084000E+01
-2.901618E+04,1.694451E+05,-1.248145E-01,-2.178646E-01,1.085000E+01
-2.913147E+04,1.695616E+05,-1.248175E-01,-2.178702E-01,1.086000E+01
-2.924694E+04,1.696779E+05,-1.248202E-01,-2.178794E-01,1.087000E+01
-2.936262E+04,1.697940E+05,-1.248228E-01,-2.178921E-01,1.088000E+01
-2.947848E+04,1.699099E+05,-1.248250E-01,-2.179079E-01,1.089000E+01
-2.959453E+04,1.700256E+05,-1.248271E-01,-2.179266E-01,1.090000E+01
-2.971077E+04,1.701411E+05,-1.248288E-01,-2.179478E-01,1.091000E+01
-2.982720E+04,1.702565E+05,-1.248303E-01,-2.179712E-01,1.092000E+01
-2.994382E+04,1.703716E+05,-1.248315E-01,-2.179963E-01,1.093000E+01
-3.006063E+04,1.704866E+05,-1.248324E-01,-2.180227E-01,1.094000E+01
-3.017762E+04,1.706013E+05,-1.248331E-01,-2.180500E-01,1.095000E+01
-3.029481E+04,1.707159E+05,-1.248335E-01,-2.180777E-01,1.096000E+01
-3.041218E+04,1.708303E+05,-1.248336E-01,-2.181055E-01,1.097000E+01
-3.052974E+04,1.709445E+05,-1.248334E-01,-2.181330E-01,1.098000E+01
-3.064749E+04,1.710585E+05,-1.248330E-01,-2.181596E-01,1.099000E+01
-3.076543E+04,1.711723E+05,-1.248323E-01,-2.181851E-01,1.100000E+01
-3.088355E+04,1.712859E+05,-1.248314E-01,-2.182091E-01,1.101000E+01
-3.100186E+04,1.713993E+05,-1.248302E-01,-2.182313E-01,1.102000E+01
-3.112035E+04,1.715125E+05,-1.248288E-01,-2.182513E-01,1.103000E+01
-3.123904E+04,1.716255E+05,-1.248271E-01,-2.182689E-01,1.104000E+01
-3.135790E+04,1.717383E+05,-1.248252E-01,-2.182839E-01,1.105000E+01
-3.147695E+04,1.718510E+05,-1.248231E-01,-2.182962E-01,1.106000E+01
-3.159619E+04,1.719634E+05,-1.248207E-01,-2.183056E-01,1.107000E+01
-3.171561E+04,1.720757E+05,-1.248182E-01,-2.183120E-01,1.108000E+01
-3.183521E+04,1.721877E+05,-1.248155E-01,-2.183155E-01,1.109000E+01
-3.195500E+04,1.722996E+05,-1.248126E-01,-2.183160E-01,1.110000E+01
-3.207497E+04,1.724112E+05,-1.248096E-01,-2.183136E-01,1.111000E+01
-3.219513E+04,1.725227E+05,-1.248064E-01,-2.183083E-01,1.112000E+01
-3.231547E+04,1.726339E+05,-1.248031E-01,-2.183005E-01,1.113000E+01
-3.243599E+04,1.727450E+05,-1.247997E-01,-2.182901E-01,1.114000E+01
-3.255669E+04,1.728558E+05,-1.247962E-01,-2.182775E-01,1.115000E+01
-3.267757E+04,1.729665E+05,-1.247926E-01,-2.182629E-01,1.116000E+01
-3.279864E+04,1.730770E+05,-1.247889E-01,-2.182466E-01,1.117000E+01
-3.291989E+04,1.731872E+05,-1.247851E-01,-2.182287E-01,1.118000E+01
-3.304132E+04,1.732973E+05,-1.247814E-01,-2.182098E-01,1.119000E+01
-3.316292E+04,1.734072E+05,-1.247776E-01,-2.181900E-01,1.120000E+01
-3.328471E+04,1.735168E+05,-1.247737E-01,-2.181696E-01,1.121000E+01
-3.340668E+04,1.736263E+05,-1.247699E-01,-2.181491E-01,1.122000E+01
-3.352883E+04,1.737356E+05,-1.247662E-01,-2.181287E-01,1.123000E+01
-3.365116E+04,1.738446E+05,-1.247624E-01,-2.181087E-01,1.124000E+01
-3.377367E+04,1.739535E+05,-1.247587E-01,-2.180895E-01,1.125000E+01
-3.389635E+04,1.740621E+05,-1.247551E-01,-2.180712E-01,1.126000E+01
-3.401921E+04,1.741706E+05,-1.247516E-01,-2.180542E-01,1.127000E+01
-3.414226E+04,1.742789E+05,-1.247482E-01,-2.180387E-01,1.128000E+01
-3.426548E+04,1.743869E+05,-1.247448E-01,-2.180249E-01,1.129000E+01
-3.438887E+04,1.744948E+05,-1.247416E-01,-2.180129E-01,1.130000E+01
-3.451245E+04,1.746024E+05,-1.247385E-01,-2.180030E-01,1.131000E+01
-3.463620E+04,1.747099E+05,-1.247356E-01,-2.179951E-01,1.132000E+01
-3.476012E+04,1.748171E+05,-1.247328E-01,-2.179895E-01,1.133000E+01
-3.488422E+04,1.749242E+05,-1.247302E-01,-2.179860E-01,1.134000E+01
-3.500850E+04,1.750310E+05,-1.247278E-01,-2.179848E-01,1.135000E+01
-3.513295E+04,1.751376E+05,-1.247256E-01,-2.179858E-01,1.136000E+01
-3.525758E+04,1.752441E+05,-1.247235E-01,-2.179889E-01,1.137000E+01
-3.538239E+04,1.753503E+05,-1.247217E-01,-2.179940E-01,1.138000E+01
-3.550736E+04,1.754563E+05,-1.247200E-01,-2.180011E-01,1.139000E+01
-3.563251E+04,1.755621E+05,-1.247186E-01,-2.180099E-01,1.140000E+01
-3.575784E+04,1.756677E+05,-1.247174E-01,-2.180203E-01,1.141000E+01
-3.588334E+04,1.757731E+05,-1.247164E-01,-2.180322E-01,1.142000E+01
-3.600901E+04,1.758783E+05,-1.247156E-01,-2.180452E-01,1.143000E+01
-3.613485E+04,1.759833E+05,-1.247151E-01,-2.180592E-01,1.144000E+01
-3.626086E+04,1.760881E+05,-1.247148E-01,-2.180740E-01,1.145000E+01
-3.638705E+04,1.761927E+05,-1.247146E-01,-2.180892E-01,1.146000E+01
-3.651341E+04,1.762970E+05,-1.247148E-01,-2.181047E-01,1.147000E+01
-3.663994E+04,1.764012E+05,-1.247151E-01,-2.181202E-01,1.148000E+01
-3.676664E+04,1.765052E+05,-1.247156E-01,-2.181356E-01,1.149000E+01
-3.689351E+04,1.766089E+05,-1.247164E-01,-2.181505E-01,1.150000E+01
-3.702055E+04,1.767124E+05,-1.247174E-01,-2.181647E-01,1.151000E+01
-3.714777E+04,1.768158E+05,-1.247185E-01,-2.181781E-01,1.152000E+01
-3.727515E+04,1.769189E+05,-1.247199E-01,-2.181904E-01,1.153000E+01
-3.740270E+04,1.770218E+05,-1.247214E-01,-2.182016E-01,1.154000E+01
-3.753042E+04,1.771245E+05,-1.247232E-01,-2.182114E-01,1.155000E+01
-3.765830E+04,1.772270E+05,-1.247250E-01,-2.182197E-01,1.156000E+01
-3.778636E+04,1.773293E+05,-1.247271E-01,-2.182266E-01,1.157000E+01
-3.791458E+04,1.774313E+05,-1.247293E-01,-2.182318E-01,1.158000E+01
-3.804297E+04,1.775332E+05,-1.247316E-01,-2.182353E-01,1.159000E+01
-3.817153E+04,1.776348E+05,-1.247341E-01,-2.182372E-01,1.160000E+01
-3.830026E+04,1.777363E+05,-1.247366E-01,-2.182374E-01,1.161000E+01
-3.842915E+04,1.778375E+05,-1.247393E-01,-2.182359E-01,1.162000E+01
-3.855820E+04,1.779385E+05,-1.247421E-01,-2.182329E-01,1.163000E+01
-3.868743E+04,1.780393E+05,-1.247449E-01,-2.182285E-01,1.164000E+01
-3.881682E+04,1.781399E+05,-1.247478E-01,-2.182226E-01,1.165000E+01
-3.894637E+04,1.782403E+05,-1.247508E-01,-2.182155E-01,1.166000E+01
-3.907609E+04,1.783404E+05,-1.247538E-01,-2.182072E-01,1.167000E+01
-3.920597E+04,1.784404E+05,-1.247568E-01,-2.181979E-01,1.168000E+01
-3.933602E+04,1.785401E+05,-1.247598E-01,-2.181879E-01,1.169000E+01
-3.946622E+04,1.786396E+05,-1.247628E-01,-2.181771E-01,1.170000E+01
-3.959660E+04,1.787390E+05,-1.247659E-01,-2.181659E-01,1.171000E+01
-3.972713E+04,1.788380E+05,-1.247688E-01,-2.181544E-01,1.172000E+01
-3.985783E+04,1.789369E+05,-1.247718E-01,-2.181428E-01,1.173000E+01
-3.998869E+04,1.790356E+05,-1.247747E-01,-2.181313E-01,1.174000E+01
-4.011972E+04,1.791340E+05,-1.247775E-01,-2.181200E-01,1.175000E+01
-4.025090E+04,1.792323E+05,-1.247803E-01,-2.181091E-01,1.176000E+01
-4.038224E+04,1.793303E+05,-1.247830E-01,-2.180988E-01,1.177000E+01
-4.051375E+04,1.794281E+05,-1.247855E-01,-2.180891E-01,1.178000E+01
-4.064542E+04,1.795257E+05,-1.247880E-01,-2.180803E-01,1.179000E+01
-4.077724E+04,1.796231E+05,-1.247904E-01,-2.180724E-01,1.180000E+01
-4.090923E+04,1.797202E+05,-1.247926E-01,-2.180656E-01,1.181000E+01
-4.104137E+04,1.798172E+05,-1.247947E-01,-2.180599E-01,1.182000E+01
-4.117368E+04,1.799139E+05,-1.247967E-01,-2.180553E-01,1.183000E+01
-4.130614E+04,1.800104E+05,-1.247985E-01,-2.180520E-01,1.184000E+01
-4.143876E+04,1.801067E+05,-1.248002E-01,-2.180500E-01,1.185000E+01
-4.157154E+04,1.802027E+05,-1.248017E-01,-2.180491E-01,1.186000E+01
-4.170448E+04,1.802986E+05,-1.248031E-01,-2.180495E-01,1.187000E+01
-4.183757E+04,1.803942E+05,-1.248043E-01,-2.180511E-01,1.188000E+01
-4.197083E+04,1.804896E+05,-1.248053E-01,-2.180539E-01,1.189000E+01
-4.210423E+04,1.805848E+05,-1.248062E-01,-2.180577E-01,1.190000E+01
-4.223780E+04,1.806798E+05,-1.248069E-01,-2.180625E-01,1.191000E+01
-4.237152E+04,1.807745E+05,-1.248074E-01,-2.180682E-01,1.192000E+01
-4.250539E+04,1.808691E+05,-1.248077E-01,-2.180746E-01,1.193000E+01
-4.263942E+04,1.809634E+05,-1.248079E-01,-2.180818E-01,1.194000E+01
-4.277361E+04,1.810575E+05,-1.248079E-01,-2.180895E-01,1.195000E+01
-4.290794E+04,1.811514E+05,-1.248077E-01,-2.180976E-01,1.196000E+01
-4.304244E+04,1.812450E+05,-1.248073E-01,-2.181060E-01,1.197000E+01
-4.317708E+04,1.813385E+05,-1.248068E-01,-2.181145E-01,1.198000E+01
-4.331188E+04,1.814317E+05,-1.248061E-01,-2.181231E-01,1.199000E+01
-4.344684E+04,1.815247E+05,-1.248053E-01,-2.181315E-01,1.200000E+01
-4.358194E+04,1.816174E+05,-1.248043E-01,-2.181397E-01,1.201000E+01
-4.371720E+04,1.817100E+05,-1.248032E-01,-2.181475E-01,1.202000E+01
-4.385261E+04,1.818023E+05,-1.248019E-01,-2.181549E-01,1.203000E+01
-4.398817E+04,1.818944E+05,-1.248005E-01,-2.181617E-01,1.204000E+01
-4.412388E+04,1.819863E+05,-1.247990E-01,-2.181678E-01,1.205000E+01
-4.425974E+04,1.820779E+05,-1.247974E-01,-2.181731E-01,1.206000E+01
-4.439575E+04,1.821694E+05,-1.247956E-01,-2.181777E-01,1.207000E+01
-4.453192E+04,1.822606E+05,-1.247938E-01,-2.181814E-01,1.208000E+01
-4.466823E+04,1.823516E+05,-1.247918E-01,-2.181842E-01,1.209000E+01
-4.480469E+04,1.824423E+05,-1.247898E-01,-2.181860E-01,1.210000E+01
-4.494130E+04,1.825329E+05,-1.247877E-01,-2.181870E-01,1.211000E+01
-4.507806E+04,1.826232E+05,-1.247855E-01,-2.181870E-01,1.212000E+01
-4.521497E+04,1.827133E+05,-1.247832E-01,-2.181861E-01,1.213000E+01
-4.535202E+04,1.828031E+05,-1.247810E-01,-2.181843E-01,1.214000E+01
-4.548922E+04,1.828928E+05,-1.247786E-01,-2.181817E-01,1.215000E+01
-4.562657E+04,1.829822E+05,-1.247763E-01,-2.181783E-01,1.216000E+01
-4.576407E+04,1.830714E+05,-1.247739E-01,-2.181742E-01,1.217000E+01
-4.590171E+04,1.831603E+05,-1.247715E-01,-2.181694E-01,1.218000E+01
-4.603950E+04,1.832491E+05,-1.247692E-01,-2.181642E-01,1.219000E+01
-4.617743E+04,1.833376E+05,-1.247668E-01,-2.181584E-01,1.220000E+01
-4.631551E+04,1.834258E+05,-1.247644E-01,-2.181524E-01,1.221000E+01
-4.645373E+04,1.835139E+05,-1.247621E-01,-2.181460E-01,1.222000E+01
-4.659210E+04,1.836017E+05,-1.247599E-01,-2.181395E-01,1.223000E+01
-4.673061E+04,1.836893E+05,-1.247576E-01,-2.181329E-01,1.224000E+01
-4.686927E+04,1.837767E+05,-1.247555E-01,-2.181264E-01,1.225000E+01
-4.700807E+04,1.838638E+05,-1.247534E-01,-2.181200E-01,1.226000E+01
-4.714701E+04,1.839508E+05,-1.247513E-01,-2.181139E-01,1.227000E+01
-4.728609E+04,1.840375E+05,-1.247494E-01,-2.181080E-01,1.228000E+01
-4.742532E+04,1.841239E+05,-1.247475E-01,-2.181026E-01,1.229000E+01
-4.756469E+04,1.842101E+05,-1.247457E-01,-2.180976E-01,1.230000E+01
-4.770420E+04,1.842962E+05,-1.247441E-01,-2.180931E-01,1.231000E+01
-4.784385E+04,1.843819E+05,-1.247425E-01,-2.180892E-01,1.232000E+01
-4.798364E+04,1.844675E+05,-1.247411E-01,-2.180860E-01,1.233000E+01
-4.812357E+04,1.845528E+05,-1.247397E-01,-2.180834E-01,1.234000E+01
-4.826364E+04,1.846379E+05,-1.247385E-01,-2.180815E-01,1.235000E+01
-4.840385E+04,1.847227E+05,-1.247375E-01,-2.180804E-01,1.236000E+01
-4.854420E+04,1.848073E+05,-1.247365E-01,-2.180799E-01,1.237000E+01
-4.868469E+04,1.848917E+05,-1.247357E-01,-2.180801E-01,1.238000E+01
-4.882532E+04,1.849759E+05,-1.247350E-01,-2.180809E-01,1.239000E+01
-4.896608E+04,1.850598E+05,-1.247345E-01,-2.180825E-01,1.240000E+01
-4.910699E+04,1.851435E+05,-1.247341E-01,-2.180846E-01,1.241000E+01
-4.924803E+04,1.852270E+05,-1.247338E-01,-2.180872E-01,1.242000E+01
-4.938920E+04,1.853102E+05,-1.247337E-01,-2.180904E-01,1.243000E+01
-4.953052E+04,1.853932E+05,-1.247337E-01,-2.180940E-01,1.244000E+01
-4.967197E+04,1.854760E+05,-1.247338E-01,-2.180980E-01,1.245000E+01
-4.981355E+04,1.855586E+05,-1.247341E-01,-2.181023E-01,1.246000E+01
-4.995527E+04,1.856409E+05,-1.247345E-01,-2.181069E-01,1.247000E+01
-5.009713E+04,1.857229E+05,-1.247350E-01,-2.181116E-01,1.248000E+01
-5.023912E+04,1.858048E+05,-1.247357E-01,-2.181164E-01,1.249000E+01
-5.038124E+04,1.858864E+05,-1.247364E-01,-2.181211E-01,1.250000E+01
-5.052350E+04,1.859678E+05,-1.247373E-01,-2.181259E-01,1.251000E+01
-5.066589E+04,1.860489E+05,-1.247383E-01,-2.181305E-01,1.252000E+01
-5.080842E+04,1.861298E+05,-1.247395E-01,-2.181349E-01,1.253000E+01
-5.095108E+04,1.862105E+05,-1.247407E-01,-2.181390E-01,1.254000E+01
-5.109387E+04,1.862909E+05,-1.247420E-01,-2.181428E-01,1.255000E+01
-5.123679E+04,1.863711E+05,-1.247434E-01,-2.181462E-01,1.256000E+01
-5.137984E+04,1.864511E+05,-1.247449E-01,-2.181492E-01,1.257000E+01
-5.152302E+04,1.865308E+05,-1.247464E-01,-2.181518E-01,1.258000E+01
-5.166634E+04,1.866103E+05,-1.247480E-01,-2.181538E-01,1.259000E+01
-5.180978E+04,1.866896E+05,-1.247497E-01,-2.181554E-01,1.260000E+01
-5.195336E+04,1.867686E+05,-1.247515E-01,-2.181564E-01,1.261000E+01
-5.209706E+04,1.868474E+05,-1.247532E-01,-2.181570E-01,1.262000E+01
-5.224090E+04,1.869260E+05,-1.247550E-01,-2.181570E-01,1.263000E+01
-5.238486E+04,1.870043E+05,-1.247569E-01,-2.181564E-01,1.264000E+01
-5.252895E+04,1.870824E+05,-1.247588E-01,-2.181554E-01,1.265000E+01
-5.267317E+04,1.871602E+05,-1.247606E-01,-2.181540E-01,1.266000E+01
-5.281752E+04,1.872379E+05,-1.247625E-01,-2.181521E-01,1.267000E+01
-5.296199E+04,1.873152E+05,-1.247644E-01,-2.181498E-01,1.268000E+01
-5.310659E+04,1.873924E+05,-1.247663E-01,-2.181471E-01,1.269000E+01
-5.325132E+04,1.874693E+05,-1.247681E-01,-2.181441E-01,1.270000E+01
-5.339618E+04,1.875459E+05,-1.247699E-01,-2.181409E-01,1.271000E+01
-5.354116E+04,1.876223E+05,-1.247717E-01,-2.181375E-01,1.272000E+01
-5.368626E+04,1.876985E+05,-1.247735E-01,-2.181339E-01,1.273000E+01
-5.383149E+04,1.877745E+05,-1.247752E-01,-2.181303E-01,1.274000E+01
-5.397684E+04,1.878502E+05,-1.247768E-01,-2.181266E-01,1.275000E+01
-5.412232E+04,1.879257E+05,-1.247784E-01,-2.181229E-01,1.276000E+01
-5.426792E+04,1.880009E+05,-1.247799E-01,-2.181193E-01,1.277000E+01
-5.441365E+04,1.880759E+05,-1.247814E-01,-2.181158E-01,1.278000E+01
-5.455950E+04,1.881506E+05,-1.247827E-01,-2.181125E-01,1.279000E+01
-5.470547E+04,1.882251E+05,-1.247840E-01,-2.181094E-01,1.280000E+01
-5.485156E+04,1.882994E+05,-1.247852E-01,-2.181066E-01,1.281000E+01
-5.499777E+04,1.883734E+05,-1.247863E-01,-2.181041E-01,1.282000E+01
-5.514411E+04,1.884472E+05,-1.247873E-01,-2.181019E-01,1.283000E+01
-5.529057E+04,1.885208E+05,-1.247882E-01,-2.181000E-01,1.284000E+01
-5.543715E+04,1.885941E+05,-1.247890E-01,-2.180986E-01,1.285000E+01
-5.558384E+04,1.886672E+05,-1.247897E-01,-2.180975E-01,1.286000E+01
-5.573066E+04,1.887400E+05,-1.247903E-01,-2.180968E-01,1.287000E+01
-5.587760E+04,1.888126E+05,-1.247908E-01,-2.180964E-01,1.288000E+01
-5.602465E+04,1.888849E+05,-1.247912E-01,-2.180965E-01,1.289000E+01
-5.617183E+04,1.889570E+05,-1.247915E-01,-2.180970E-01,1.290000E+01
-5.631912E+04,1.890289E+05,-1.247916E-01,-2.180978E-01,1.291000E+01
-5.646653E+04,1.891005E+05,-1.247917E-01,-2.180989E-01,1.292000E+01
-5.661406E+04,1.891719E+05,-1.247916E-01,-2.181004E-01,1.293000E+01
-5.676170E+04,1.892430E+05,-1.247915E-01,-2.181021E-01,1.294000E+01
-5.690947E+04,1.893139E+05,-1.247912E-01,-2.181041E-01,1.295000E+01
-5.705734E+04,1.893846E+05,-1.247908E-01,-2.181063E-01,1.296000E+01
-5.720534E+04,1.894550E+05,-1.247904E-01,-2.181087E-01,1.297000E+01
-5.735345E+04,1.895252E+05,-1.247898E-01,-2.181112E-01,1.298000E+01
-5.750167E+04,1.895951E+05,-1.247892E-01,-2.181138E-01,1.299000E+01
-5.765001E+04,1.896648E+05,-1.247884E-01,-2.181164E-01,1.300000E+01
-5.779846E+04,1.897342E+05,-1.247876E-01,-2.181190E-01,1.301000E+01
-5.794703E+04,1.898034E+05,-1.247867E-01,-2.181216E-01,1.302000E+01
-5.809571E+04,1.898723E+05,-1.247857E-01,-2.181242E-01,1.303000E+01
-5.824450E+04,1.899410E+05,-1.247846E-01,-2.181266E-01,1.304000E+01
-5.839341E+04,1.900095E+05,-1.247835E-01,-2.181289E-01,1.305000E+01
-5.854242E+04,1.900777E+05,-1.247823E-01,-2.181309E-01,1.306000E+01
-5.869155E+04,1.901457E+05,-1.247810E-01,-2.181328E-01,1.307000E+01
-5.884080E+04,1.902134E+05,-1.247797E-01,-2.181345E-01,1.308000E+01
-5.899015E+04,1.902809E+05,-1.247784E-01,-2.181359E-01,1.309000E+01
-5.913961E+04,1.903481E+05,-1.247770E-01,-2.181370E-01,1.310000E+01
-5.928918E+04,1.904151E+05,-1.247756E-01,-2.181378E-01,1.311000E+01
-5.943887E+04,1.904818E+05,-1.247742E-01,-2.181384E-01,1.312000E+01
-5.958866E+04,1.905483E+05,-1.247727E-01,-2.181387E-01,1.313000E+01
-5.973856E+04,1.906146E+05,-1.247712E-01,-2.181386E-01,1.314000E+01
-5.988857E+04,1.906806E+05,-1.247697E-01,-2.181383E-01,1.315000E+01
-6.003869E+04,1.907463E+05,-1.247683E-01,-2.181377E-01,1.316000E+01
-6.018891E+04,1.908119E+05,-1.247668E-01,-2.181369E-01,1.317000E+01
-6.033925E+04,1.908771E+05,-1.247653E-01,-2.181358E-01,1.318000E+01
-6.048969E+04,1.909421E+05,-1.247638E-01,-2.181345E-01,1.319000E+01
-6.064023E+04,1.910069E+05,-1.247624E-01,-2.181330E-01,1.320000E+01
-6.079088E+04,1.910714E+05,-1.247610E-01,-2.181313E-01,1.321000E+01
-6.094164E+04,1.911357E+05,-1.247596E-01,-2.181295E-01,1.322000E+01
-6.109251E+04,1.911997E+05,-1.247583E-01,-2.181276E-01,1.323000E+01
-6.124348E+04,1.912635E+05,-1.247570E-01,-2.181255E-01,1.324000E+01
-6.139455E+04,1.913271E+05,-1.247558E-01,-2.181235E-01,1.325000E+01
-6.154573E+04,1.913903E+05,-1.247546E-01,-2.181214E-01,1.326000E+01
-6.169701E+04,1.914534E+05,-1.247535E-01,-2.181193E-01,1.327000E+01
-6.184839E+04,1.915162E+05,-1.247524E-01,-2.181173E-01,1.328000E+01
-6.199988E+04,1.915787E+05,-1.247514E-01,-2.181154E-01,1.329000E+01
-6.215147E+04,1.916410E+05,-1.247504E-01,-2.181135E-01,1.330000E+01
-6.230316E+04,1.917030E+05,-1.247496E-01,-2.181118E-01,1.331000E+01
-6.245495E+04,1.917648E+05,-1.247488E-01,-2.181102E-01,1.332000E+01
-6.260685E+04,1.918264E+05,-1.247481E-01,-2.181088E-01,1.333000E+01
-6.275884E+04,1.918877E+05,-1.247475E-01,-2.181075E-01,1.334000E+01
-6.291094E+04,1.919487E+05,-1.247469E-01,-2.181065E-01,1.335000E+01
-6.306314E+04,1.920095E+05,-1.247464E-01,-2.181057E-01,1.336000E+01
-6.321543E+04,1.920700E+05,-1.247461E-01,-2.181051E-01,1.337000E+01
-6.336783E+04,1.921303E+05,-1.247458E-01,-2.181047E-01,1.338000E+01
-6.352032E+04,1.921904E+05,-1.247456E-01,-2.181045E-01,1.339000E+01
-6.367291E+04,1.922502E+05,-1.247454E-01,-2.181046E-01,1.340000E+01
-6.382560E+04,1.923097E+05,-1.247454E-01,-2.181048E-01,1.341000E+01
-6.397839E+04,1.923690E+05,-1.247454E-01,-2.181053E-01,1.342000E+01
-6.413128E+04,1.924280E+05,-1.247456E-01,-2.181059E-01,1.343000E+01
-6.428426E+04,1.924868E+05,-1.247458E-01,-2.181067E-01,1.344000E+01
-6.443734E+04,1.925454E+05,-1.247461E-01,-2.181077E-01,1.345000E+01
-6.459051E+04,1.926036E+05,-1.247464E-01,-2.181088E-01,1.346000E+01
-6.474378E+04,1.926617E+05,-1.247469E-01,-2.181101E-01,1.347000E+01
-6.489714E+04,1.927195E+05,-1.247474E-01,-2.181114E-01,1.348000E+01
-6.505060E+04,1.927770E+05,-1.247480E-01,-2.181128E-01,1.349000E+01
-6.520416E+04,1.928343E+05,-1.247487E-01,-2.181143E-01,1.350000E+01
-6.535780E+04,1.928913E+05,-1.247494E-01,-2.181157E-01,1.351000E+01
-6.551154E+04,1.929481E+05,-1.247502E-01,-2.181172E-01,1.352000E+01
-6.566538E+04,1.930046E+05,-1.247510E-01,-2.181187E-01,1.353000E+01
-6.581930E+04,1.930609E+05,-1.247519E-01,-2.181201E-01,1.354000E+01
